,X,Y,AP1 RTT(mm),AP2 RTT(mm),AP3 RTT(mm),AP4 RTT(mm),AP5 RTT(mm),AP6 RTT(mm),AP7 RTT(mm),AP8 RTT(mm),AP9 RTT(mm),AP10 RTT(mm),AP11 RTT(mm),AP12 RTT(mm),AP13 RTT(mm),AP1 RSS(dBm),AP2 RSS(dBm),AP3 RSS(dBm),AP4 RSS(dBm),AP5 RSS(dBm),AP6 RSS(dBm),AP7 RSS(dBm),AP8 RSS(dBm),AP9 RSS(dBm),AP10 RSS(dBm),AP11 RSS(dBm),AP12 RSS(dBm),AP13 RSS(dBm),LOS APs
21862,46.0,15.0,100000.0,100000.0,100000.0,25460.0,26299.0,17845.0,14282.0,3779.0,8229.0,16854.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-83.0,-83.0,-60.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21863,46.0,15.0,100000.0,100000.0,100000.0,25516.0,26104.0,17876.0,14316.0,3841.0,8219.0,16648.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-83.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21864,46.0,15.0,100000.0,100000.0,100000.0,25523.0,26466.0,18066.0,14316.0,3841.0,8148.0,17135.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-84.0,-83.0,-61.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21865,46.0,15.0,100000.0,100000.0,100000.0,25457.0,25998.0,17965.0,14357.0,3891.0,8185.0,16821.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-82.0,-60.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21866,46.0,15.0,100000.0,100000.0,100000.0,25566.0,26423.0,17878.0,14166.0,3929.0,8182.0,16751.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-93.0,-84.0,-84.0,-60.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21867,46.0,15.0,100000.0,100000.0,100000.0,25376.0,26429.0,18265.0,14222.0,3888.0,8073.0,16589.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-82.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21868,46.0,15.0,100000.0,100000.0,100000.0,25526.0,26476.0,18234.0,14160.0,3769.0,8104.0,16554.0,24101.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-83.0,-61.0,-68.0,-82.0,-101.0,-200.0,-200.0,8
21869,46.0,15.0,100000.0,100000.0,100000.0,25563.0,25954.0,18232.0,14082.0,3929.0,8066.0,16472.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-84.0,-61.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21870,46.0,15.0,100000.0,100000.0,100000.0,25451.0,26116.0,18380.0,14130.0,3813.0,8098.0,16474.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-84.0,-62.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21871,46.0,15.0,100000.0,100000.0,100000.0,25554.0,26735.0,18323.0,14198.0,3773.0,8107.0,16470.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-83.0,-62.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21872,46.0,15.0,100000.0,100000.0,100000.0,25448.0,26226.0,18148.0,14088.0,3741.0,8107.0,16477.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-83.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21873,46.0,15.0,100000.0,100000.0,100000.0,25566.0,26338.0,18171.0,14082.0,3873.0,8066.0,16915.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-83.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21874,46.0,15.0,100000.0,100000.0,100000.0,25601.0,25794.0,17848.0,14123.0,3804.0,8141.0,16732.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-82.0,-84.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21875,46.0,15.0,100000.0,100000.0,100000.0,25495.0,25809.0,17766.0,14163.0,3854.0,8107.0,17023.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-94.0,-83.0,-83.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21876,46.0,15.0,100000.0,100000.0,100000.0,25482.0,25913.0,17700.0,14082.0,3930.0,8148.0,16877.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-83.0,-84.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21877,46.0,15.0,100000.0,100000.0,100000.0,25329.0,26116.0,17759.0,14038.0,3804.0,8104.0,17006.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-82.0,-84.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21878,46.0,15.0,100000.0,100000.0,100000.0,25638.0,26066.0,17707.0,14038.0,3854.0,8069.0,17170.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-85.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21879,46.0,15.0,100000.0,100000.0,100000.0,25291.0,25920.0,17698.0,14051.0,3729.0,8073.0,16943.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-84.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21880,46.0,15.0,100000.0,100000.0,100000.0,25320.0,26182.0,17730.0,14241.0,3804.0,8054.0,16973.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-84.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21881,46.0,15.0,100000.0,100000.0,100000.0,25488.0,26070.0,17787.0,14235.0,3929.0,8023.0,16812.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-82.0,-83.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21882,46.0,15.0,100000.0,100000.0,100000.0,25535.0,25913.0,17787.0,14194.0,3888.0,8107.0,16709.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-84.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21883,46.0,15.0,100000.0,100000.0,100000.0,25488.0,26066.0,17737.0,14160.0,3848.0,8032.0,16821.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-82.0,-83.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21884,46.0,15.0,100000.0,100000.0,100000.0,25335.0,26298.0,17855.0,14191.0,3954.0,8063.0,16880.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-83.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21885,46.0,15.0,100000.0,100000.0,100000.0,25651.0,25920.0,17709.0,14088.0,3926.0,8107.0,16849.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-83.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21886,46.0,15.0,100000.0,100000.0,100000.0,25601.0,25879.0,17794.0,14129.0,3785.0,8185.0,16887.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-84.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21887,46.0,15.0,100000.0,100000.0,100000.0,25254.0,26032.0,17733.0,14123.0,3966.0,8216.0,16887.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-82.0,-84.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21888,46.0,15.0,100000.0,100000.0,100000.0,25438.0,26310.0,17852.0,14159.0,3841.0,8107.0,16849.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-82.0,-84.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21889,46.0,15.0,100000.0,100000.0,100000.0,25373.0,25913.0,17789.0,14007.0,3929.0,8107.0,16882.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-82.0,-84.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21890,46.0,15.0,100000.0,100000.0,100000.0,25332.0,25913.0,17791.0,14044.0,3926.0,8066.0,16793.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-93.0,-83.0,-84.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21891,46.0,15.0,100000.0,100000.0,100000.0,25451.0,26860.0,17761.0,14079.0,3804.0,8066.0,16854.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-84.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21892,46.0,15.0,100000.0,100000.0,100000.0,25411.0,25770.0,17667.0,100000.0,100000.0,8076.0,16861.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-200.0,-200.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21893,46.0,15.0,100000.0,100000.0,100000.0,25444.0,26029.0,17951.0,14160.0,3854.0,8104.0,16627.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-83.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21894,46.0,15.0,100000.0,100000.0,100000.0,25560.0,25963.0,18028.0,14157.0,3966.0,8273.0,16641.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-82.0,-83.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21895,46.0,15.0,100000.0,100000.0,100000.0,25416.0,25985.0,100000.0,14201.0,3888.0,8110.0,16713.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-200.0,-83.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21896,46.0,15.0,100000.0,100000.0,100000.0,25526.0,26498.0,17878.0,14276.0,3966.0,8176.0,16704.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-83.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21897,46.0,15.0,100000.0,100000.0,100000.0,25348.0,26216.0,18202.0,14088.0,3776.0,8054.0,16819.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-83.0,-61.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21898,46.0,15.0,100000.0,100000.0,100000.0,25488.0,26185.0,18056.0,14163.0,3929.0,8110.0,16973.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-84.0,-61.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21899,46.0,15.0,100000.0,100000.0,100000.0,25410.0,25916.0,17827.0,14198.0,3841.0,8132.0,17196.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-96.0,-83.0,-82.0,-60.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21900,46.0,15.0,100000.0,100000.0,100000.0,25748.0,25954.0,17648.0,14191.0,3654.0,8173.0,17932.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-85.0,-60.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21901,46.0,15.0,100000.0,100000.0,100000.0,25326.0,25726.0,17995.0,14126.0,3844.0,8148.0,17264.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-85.0,-62.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21902,46.0,15.0,100000.0,100000.0,100000.0,25713.0,25991.0,17672.0,14038.0,3648.0,8107.0,17904.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-84.0,-60.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21903,46.0,15.0,100000.0,100000.0,100000.0,25485.0,25951.0,18173.0,13920.0,3873.0,8113.0,18023.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-92.0,-83.0,-85.0,-61.0,-66.0,-83.0,-200.0,-200.0,-200.0,8
21904,46.0,15.0,100000.0,100000.0,100000.0,25569.0,25916.0,17993.0,13966.0,3891.0,8148.0,17433.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-95.0,-83.0,-85.0,-62.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21905,46.0,15.0,100000.0,100000.0,100000.0,25366.0,25676.0,17878.0,14035.0,3848.0,8223.0,17908.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-84.0,-85.0,-62.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21906,46.0,15.0,100000.0,100000.0,100000.0,25560.0,26063.0,17906.0,13885.0,3854.0,8113.0,17344.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-85.0,-62.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21907,46.0,15.0,100000.0,100000.0,100000.0,25676.0,26435.0,17911.0,14157.0,3729.0,8063.0,17756.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-95.0,-86.0,-81.0,-63.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21908,46.0,15.0,100000.0,100000.0,100000.0,25526.0,26269.0,17887.0,14194.0,3926.0,7655.0,16791.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-96.0,-84.0,-83.0,-63.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21909,46.0,15.0,100000.0,100000.0,100000.0,25404.0,26032.0,18178.0,14007.0,3966.0,7596.0,17998.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-96.0,-83.0,-87.0,-60.0,-66.0,-82.0,-200.0,-200.0,-200.0,8
21910,46.0,15.0,100000.0,100000.0,100000.0,25576.0,26344.0,18416.0,14163.0,3619.0,8141.0,17850.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-83.0,-82.0,-62.0,-66.0,-81.0,-200.0,-200.0,-200.0,8
21911,46.0,15.0,100000.0,100000.0,100000.0,25498.0,26548.0,18077.0,14388.0,3729.0,7575.0,17081.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-84.0,-82.0,-60.0,-66.0,-82.0,-200.0,-200.0,-200.0,8
21912,46.0,15.0,100000.0,100000.0,100000.0,25551.0,25979.0,17730.0,14323.0,3963.0,7474.0,17850.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-84.0,-83.0,-59.0,-66.0,-82.0,-200.0,-200.0,-200.0,8
21913,46.0,15.0,100000.0,100000.0,100000.0,25479.0,26341.0,17501.0,14051.0,3854.0,7512.0,15881.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-94.0,-84.0,-82.0,-60.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21914,46.0,15.0,100000.0,100000.0,100000.0,25598.0,26148.0,17735.0,14191.0,3963.0,8151.0,17951.0,24832.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-83.0,-60.0,-70.0,-84.0,-94.0,-200.0,-200.0,8
21915,46.0,15.0,100000.0,100000.0,100000.0,25876.0,25066.0,18141.0,14123.0,3703.0,8816.0,17832.0,21204.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-84.0,-83.0,-60.0,-74.0,-84.0,-97.0,-200.0,-200.0,8
21916,46.0,15.0,100000.0,100000.0,100000.0,25495.0,25866.0,18616.0,14538.0,3697.0,7924.0,17748.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-83.0,-83.0,-62.0,-72.0,-83.0,-200.0,-200.0,-200.0,8
21917,46.0,15.0,100000.0,100000.0,100000.0,25629.0,26538.0,17944.0,13995.0,3813.0,10523.0,17523.0,20604.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-92.0,-83.0,-85.0,-61.0,-74.0,-82.0,-98.0,-200.0,-200.0,8
21918,46.0,15.0,100000.0,100000.0,100000.0,25219.0,25557.0,18059.0,13973.0,3926.0,8241.0,13399.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-93.0,-84.0,-82.0,-60.0,-74.0,-82.0,-200.0,-200.0,-200.0,8
21919,46.0,15.0,100000.0,100000.0,100000.0,25676.0,25532.0,17763.0,13854.0,3929.0,9150.0,17236.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-95.0,-82.0,-83.0,-61.0,-74.0,-83.0,-200.0,-200.0,-200.0,8
21920,46.0,15.0,100000.0,100000.0,100000.0,25544.0,26073.0,18202.0,14201.0,3732.0,7833.0,16931.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-92.0,-92.0,-82.0,-83.0,-60.0,-73.0,-83.0,-200.0,-200.0,-200.0,8
21921,46.0,15.0,100000.0,100000.0,100000.0,25519.0,25010.0,18488.0,14507.0,3958.0,8148.0,17644.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-91.0,-94.0,-83.0,-86.0,-59.0,-71.0,-82.0,-200.0,-200.0,-200.0,8
21922,46.0,15.0,100000.0,100000.0,100000.0,25535.0,25754.0,18491.0,14157.0,3766.0,8076.0,17976.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-92.0,-83.0,-82.0,-63.0,-71.0,-83.0,-200.0,-200.0,-200.0,8
21923,46.0,15.0,100000.0,100000.0,100000.0,25444.0,25560.0,17817.0,14046.0,3685.0,8185.0,18923.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-84.0,-81.0,-60.0,-68.0,-83.0,-200.0,-200.0,-200.0,8
21924,46.0,15.0,100000.0,100000.0,100000.0,25444.0,26226.0,17297.0,14391.0,3779.0,8023.0,17055.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-92.0,-84.0,-84.0,-60.0,-69.0,-83.0,-200.0,-200.0,-200.0,8
21925,46.0,15.0,100000.0,100000.0,100000.0,25676.0,25357.0,17409.0,13888.0,3851.0,8151.0,17670.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-92.0,-84.0,-82.0,-61.0,-73.0,-84.0,-200.0,-200.0,-200.0,8
21926,46.0,15.0,100000.0,100000.0,100000.0,25638.0,26229.0,17409.0,14161.0,3816.0,8188.0,17526.0,20248.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-94.0,-84.0,-86.0,-61.0,-72.0,-83.0,-99.0,-200.0,-200.0,8
21927,46.0,15.0,100000.0,100000.0,100000.0,25482.0,25635.0,17473.0,14119.0,3810.0,8460.0,18298.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-84.0,-82.0,-62.0,-73.0,-83.0,-200.0,-200.0,-200.0,8
21928,46.0,15.0,100000.0,100000.0,100000.0,25369.0,26110.0,18052.0,14429.0,3766.0,8338.0,17707.0,20598.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-93.0,-82.0,-82.0,-60.0,-69.0,-83.0,-96.0,-200.0,-200.0,8
21929,46.0,15.0,100000.0,100000.0,100000.0,25566.0,25645.0,17848.0,13920.0,3929.0,7596.0,17618.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-96.0,-93.0,-84.0,-84.0,-60.0,-68.0,-82.0,-200.0,-200.0,-200.0,8
21930,46.0,15.0,100000.0,100000.0,100000.0,25577.0,26185.0,18403.0,14276.0,3841.0,7483.0,17698.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-83.0,-81.0,-60.0,-66.0,-83.0,-200.0,-200.0,-200.0,8
21931,46.0,15.0,100000.0,100000.0,100000.0,25591.0,26223.0,17787.0,14046.0,3966.0,8219.0,18213.0,24691.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-95.0,-86.0,-85.0,-61.0,-67.0,-81.0,-102.0,-200.0,-200.0,8
21932,46.0,15.0,100000.0,100000.0,100000.0,25479.0,26535.0,17730.0,13891.0,3769.0,8266.0,17873.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-95.0,-84.0,-85.0,-63.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21933,46.0,15.0,100000.0,100000.0,100000.0,25376.0,26341.0,18082.0,14010.0,3891.0,7446.0,17381.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-84.0,-82.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21934,46.0,15.0,100000.0,100000.0,100000.0,25610.0,26923.0,18319.0,13891.0,3841.0,8176.0,17311.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-82.0,-84.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21935,46.0,15.0,100000.0,100000.0,100000.0,25326.0,25923.0,17620.0,14126.0,3729.0,8054.0,16676.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-84.0,-63.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21936,46.0,15.0,100000.0,100000.0,100000.0,25457.0,25641.0,18232.0,14232.0,3735.0,8145.0,17552.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-84.0,-81.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21937,46.0,15.0,100000.0,100000.0,100000.0,25560.0,25641.0,18080.0,14085.0,3847.0,8113.0,16823.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-84.0,-81.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21938,46.0,15.0,100000.0,100000.0,100000.0,25369.0,26341.0,18612.0,14035.0,3766.0,8057.0,17491.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-84.0,-81.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21939,46.0,15.0,100000.0,100000.0,100000.0,25638.0,26354.0,18033.0,14238.0,3807.0,8032.0,17023.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-83.0,-84.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21940,46.0,15.0,100000.0,100000.0,100000.0,25569.0,26073.0,18321.0,14116.0,3929.0,7708.0,17201.0,24129.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-85.0,-61.0,-67.0,-82.0,-98.0,-200.0,-200.0,8
21941,46.0,15.0,100000.0,100000.0,100000.0,25576.0,25998.0,18341.0,14116.0,3966.0,7662.0,18151.0,24251.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-83.0,-61.0,-67.0,-82.0,-102.0,-200.0,-200.0,8
21942,46.0,15.0,100000.0,100000.0,100000.0,25566.0,25448.0,17262.0,14082.0,3891.0,7603.0,18166.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-85.0,-84.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21943,46.0,15.0,100000.0,100000.0,100000.0,25516.0,26257.0,18349.0,14041.0,3929.0,7561.0,17988.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-85.0,-62.0,-66.0,-83.0,-200.0,-200.0,-200.0,8
21944,46.0,15.0,100000.0,100000.0,100000.0,25376.0,26220.0,17405.0,14001.0,3816.0,8223.0,18084.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-83.0,-86.0,-59.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21945,46.0,15.0,100000.0,100000.0,100000.0,25673.0,26445.0,18199.0,14235.0,100000.0,8173.0,17266.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-85.0,-87.0,-200.0,-67.0,-81.0,-200.0,-200.0,-200.0,8
21946,46.0,15.0,100000.0,100000.0,100000.0,25616.0,26341.0,17562.0,14166.0,3929.0,8185.0,17920.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-85.0,-82.0,-62.0,-67.0,-81.0,-200.0,-200.0,-200.0,8
21947,46.0,15.0,100000.0,100000.0,100000.0,25366.0,25329.0,17648.0,14316.0,3916.0,8063.0,17906.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-95.0,-84.0,-82.0,-61.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21948,46.0,15.0,100000.0,100000.0,100000.0,25407.0,26566.0,18234.0,14423.0,3807.0,8107.0,17909.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-84.0,-84.0,-61.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21949,46.0,15.0,100000.0,100000.0,100000.0,25629.0,26507.0,17442.0,14194.0,3773.0,8141.0,17845.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-84.0,-82.0,-58.0,-66.0,-82.0,-200.0,-200.0,-200.0,8
21950,46.0,15.0,100000.0,100000.0,100000.0,25594.0,26295.0,17646.0,100000.0,3905.0,8023.0,18058.0,24335.0,100000.0,100000.0,-200.0,-200.0,-200.0,-92.0,-95.0,-83.0,-200.0,-59.0,-67.0,-82.0,-101.0,-200.0,-200.0,8
21951,46.0,15.0,100000.0,100000.0,100000.0,25407.0,25995.0,17325.0,14154.0,3926.0,8026.0,17998.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-93.0,-84.0,-81.0,-61.0,-67.0,-81.0,-200.0,-200.0,-200.0,8
21952,46.0,15.0,100000.0,100000.0,100000.0,25610.0,26001.0,17651.0,14116.0,3811.0,8073.0,18026.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-93.0,-84.0,-83.0,-61.0,-66.0,-82.0,-200.0,-200.0,-200.0,8
21953,46.0,15.0,100000.0,100000.0,100000.0,25513.0,25995.0,17761.0,14085.0,3691.0,8107.0,18291.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-84.0,-85.0,-62.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21954,46.0,15.0,100000.0,100000.0,100000.0,25510.0,26402.0,18410.0,14482.0,3654.0,8148.0,17550.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-95.0,-97.0,-84.0,-83.0,-60.0,-67.0,-83.0,-200.0,-200.0,-200.0,8
21955,46.0,15.0,100000.0,100000.0,100000.0,25613.0,25566.0,17848.0,14198.0,3766.0,8035.0,17953.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-94.0,-94.0,-84.0,-82.0,-62.0,-67.0,-82.0,-200.0,-200.0,-200.0,8
21956,46.0,15.0,100000.0,100000.0,100000.0,25601.0,25291.0,17468.0,14191.0,3894.0,8101.0,100000.0,100000.0,100000.0,100000.0,-200.0,-200.0,-200.0,-93.0,-94.0,-83.0,-80.0,-60.0,-67.0,-200.0,-200.0,-200.0,-200.0,8
